NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
923.63,531.22,907.87,910.46,873.99,980.67,663.46,570.62,843.64,1048,919.08,240.77,945.34,817.36,862.31,648.12,NaN,NaN,899.73,772.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
923.55,553.04,907.89,910.52,873.75,980.67,662.6,569.73,843.66,1048.1,918.8,220.34,945.35,817.46,862.26,648.12,NaN,NaN,899.75,772.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
923.64,574.46,907.31,907.11,872.7,980.52,661.39,565.46,843.92,1048.1,918.52,199.91,945.24,808.71,861.4,647.66,NaN,NaN,886.84,773.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
924.2,594.4,907.08,905.84,872.42,980.47,661.11,563.27,844.05,1048.7,918.25,179.48,945.2,805.73,860.7,647.6,NaN,NaN,882.61,773.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
925.79,611.21,906.9,904.19,872.4,980.47,661.24,561.75,843.92,1048.4,917.97,159.05,945.19,804.94,860.48,647.59,881.56,773.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
925.66,627.6,906.82,902.99,870.49,980.28,661.35,561.42,843.8,1047.6,917.69,138.62,945.19,804.89,860.44,647.59,881.51,773.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
926.09,638.57,906.89,902.59,869.89,980.22,661.42,561.48,843.76,1047.4,917.42,118.18,945.19,805.04,860.45,647.59,881.62,773.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
926.29,647.19,906.93,902.57,869.76,980.21,661.46,561.62,843.74,1047.3,917.14,97.753,945.2,805.21,860.47,647.6,880.21,773.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
926.22,651.42,906.95,902.64,869.79,980.22,661.49,561.74,843.71,1048.4,916.86,77.322,945.2,805.33,860.49,647.6,878.79,773.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
926.26,650.41,906.96,902.72,869.85,980.23,662.26,559.2,843.7,1048.8,916.59,56.89,945.2,805.42,860.5,647.6,877.37,773.93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
926.54,644.25,907.13,902.97,869.91,980.24,662.52,558.38,843.7,1049,945.2,805.47,860.51,647.6,875.96,774.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
925.57,635.43,907.19,903.07,869.94,980.24,661.81,557.86,843.7,1049,945.2,805.5,860.52,647.6,874.54,774.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
925.64,623.76,907.19,903.05,869.94,980.24,661.56,557.77,843.7,1049,945.2,805.52,860.52,647.6,883.06,773.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
925.33,606.49,907.1,902.72,869.94,980.24,661.27,557.94,843.7,1048.9,945.2,805.53,860.52,647.6,883.32,773.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
924.12,589.5,907.1,902.37,869.96,980.23,660.47,558.54,843.69,1048.8,945.3,811.98,860.52,647.6,883.58,773.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
923.12,570.44,907.1,902.27,869.96,980.22,660.22,558.76,843.69,1048.8,945.34,814.13,860.52,647.6,883.83,773.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
922.79,550.96,907.1,902.25,869.97,980.22,660.14,558.82,843.69,1048.8,945.35,814.67,860.52,647.6,884.09,773.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
922.71,531.74,907.57,904.15,869.97,980.22,660.15,558.84,843.69,1048.8,945.35,814.67,860.52,647.6,884.34,773.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
921.98,512.31,907.25,902.9,870.01,980.23,660.17,558.84,843.68,1048.7,945.35,814.53,860.52,647.6,884.6,773.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
921.76,495.19,907.14,902.44,870.03,980.24,660.08,558.74,843.68,1048.7,945.34,814.4,860.52,647.6,884.86,773.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
922,480.66,907.1,902.29,870.03,980.24,660.17,558.8,843.62,1047.8,945.34,814.3,860.52,647.6,885.11,773.31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
922.4,470.66,907,902.06,870.03,980.24,660.21,558.82,843.53,1047,945.34,814.23,860.52,647.6,885.37,773.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
922.34,463.86,906.97,901.99,869.88,980.51,660.22,558.83,843.51,1046.8,945.34,814.19,860.52,647.6,885.63,773.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
921.71,460.5,906.97,901.99,869.86,980.61,660.23,558.83,843.5,1046.8,945.35,814.14,860.52,647.6,885.88,773.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
921.63,460.44,906.97,902,869.84,980.64,660.23,558.83,843.5,1046.8,945.34,814.14,860.52,647.6,886.14,773.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
922.24,464.89,906.98,902.01,869.84,980.64,660.23,558.83,843.51,1046.8,945.34,814.14,860.52,647.6,886.4,773.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
921.93,472.53,906.98,902.02,871.03,980.69,660.23,558.83,843.57,1047.3,945.34,814.14,860.52,647.6,886.65,773.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
921.44,482.76,906.98,902.03,871.43,980.71,660.23,558.83,843.6,1047.5,945.34,814.14,860.52,647.6,817.13,997.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
921.53,496.37,906.98,902.03,871.5,980.71,660.23,558.83,843.61,1047.5,945.34,814.13,860.52,647.6,815.76,1001.8,747.01,1057.3,816.86,1070.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
921.97,512.51,907.68,904.78,871.52,980.7,660.24,558.83,843.61,1047.5,945.34,814.13,860.52,647.6,811.86,1014.9,746.97,1057.3,816.75,1070.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
922.52,530.62,907.92,905.69,871.56,980.7,660.24,558.83,843.6,1047.5,945.34,814.13,860.52,647.6,807.95,1027.9,746.95,1057.3,816.71,1070.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
922.85,548.95,907.98,905.92,871.56,980.7,660.24,558.84,843.6,1047.5,945.34,814.13,860.52,647.6,804.05,1041,746.53,1057.5,816.66,1070.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
923.12,567.03,908.51,908,871.59,980.71,660.24,558.84,843.6,1047.5,945.34,814.13,860.52,647.6,800.14,1054.1,747.01,1056.8,816.68,1071,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
923.64,584.58,908.62,908.73,871.55,980.73,748.34,371.97,843.66,1047.8,945.36,815.62,860.52,647.6,791.21,1031.7,739.61,1060.9,816.93,1071.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
924.43,599.42,908.6,909.52,871.53,980.73,745.07,362.96,843.68,1047.8,945.37,816.11,860.52,647.6,789.95,1032.7,737.14,1062.3,817,1071.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
925.88,612.77,908.58,909.7,871.52,980.73,743.01,362.26,843.68,1047.9,945.37,816.24,860.52,647.6,789.9,1032.5,736.34,1062.4,817.07,1071.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
925.45,625.13,908.52,908.23,871.52,980.73,741.65,363.93,843.68,1047.9,945.37,816.24,860.52,647.6,790.2,1032.1,736.46,1062.6,817.14,1071.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
925.36,633.32,908.59,908.29,871.27,980.75,732.14,365.06,843.75,1048.8,945.37,813.97,777.25,385.86,791.29,1032.8,733.87,1062.3,817.21,1072.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
925.88,637.32,908.58,909.01,871.19,980.75,728.81,366.14,843.78,1049.1,945.38,813.2,771.64,368.22,791.77,1032.9,733.11,1062.1,817.28,1072.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
926.38,638.27,908.61,909.32,871.17,980.75,726.7,368.07,843.78,1049.2,945.38,812.99,770.65,366.13,791.98,1032.8,732.99,1062,817.35,1072.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
925.66,635.99,908.61,909.4,871.17,980.75,726.18,368.98,843.78,1049.2,945.38,812.97,771.4,368.82,792.08,1032.7,733.07,1062,817.42,1072.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
925.12,630.9,908.61,909.41,871.39,980.49,726.19,369.41,843.78,1049.2,945.37,813.01,772.66,371.84,792.12,1032.6,733.17,1062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
925.42,621.9,908.64,909.36,871.2,980.41,721.63,370.98,843.78,1049.1,945.37,813.05,769.56,362.01,792.13,1032.5,733.26,1061.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
925.68,608.81,908.64,909.33,871.13,980.39,720.2,371.53,843.77,1049.1,945.37,813.08,766.46,352.19,792.14,1032.5,733.32,1061.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
924.48,595.46,908.64,909.31,870.98,980.42,718.23,371.92,843.77,1049.1,945.37,813.1,763.37,342.36,792.14,1032.5,733.36,1061.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
923.87,580.44,908.64,909.3,870.94,980.44,716.26,372.31,843.77,1049.1,945.37,813.12,760.27,332.53,792.14,1032.5,733.38,1061.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
923.04,563.89,908.64,909.3,870.84,980.39,714.28,372.7,843.77,1049.1,945.37,813.13,757.17,322.7,792.14,1032.5,733.46,1061.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
922.78,547.63,908.64,909.3,871.18,980.41,712.31,373.09,843.77,1049.1,945.37,813.13,754.07,312.87,792.14,1032.5,733.49,1061.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
922.75,531.69,908.67,909.36,870.89,980.46,710.33,373.48,843.77,1049.1,945.37,813.13,750.98,303.04,792.14,1032.5,733.5,1061.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
922.59,516.46,908.68,909.39,870.34,980.42,708.36,373.88,843.77,1049.1,945.37,813.13,747.88,293.22,792.14,1032.5,733.5,1061.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
922.22,503.39,908.69,909.39,870.16,980.4,706.39,374.27,843.77,1049.1,945.37,813.14,744.78,283.39,792.17,1032.5,733.5,1061.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
921.44,492.75,908.69,909.39,870.12,980.4,704.41,374.66,843.77,1049.1,945.37,813.14,741.68,273.56,792.18,1032.5,733.5,1061.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
921.65,484.47,908.69,909.39,870.12,980.4,702.44,375.05,843.77,1049.1,945.37,813.14,738.58,263.73,792.19,1032.5,733.5,1061.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
922.16,480.1,908.68,909.39,869.57,980.36,700.46,375.44,843.77,1049.1,945.37,813.14,735.49,253.9,792.19,1032.5,733.2,1061.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
922.13,478.49,908.68,909.39,869.39,980.35,698.49,375.83,843.77,1049.1,945.37,813.14,732.39,244.08,792.19,1032.5,733.1,1061.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
922.02,480.05,908.55,909.23,868.4,980.22,696.52,376.22,843.77,1049.1,945.43,815.63,729.29,234.25,792.19,1032.5,733.08,1061.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
922.45,485.23,908.5,909.18,868.09,980.18,694.54,376.62,843.77,1049.1,945.46,816.47,726.19,224.42,792.19,1032.5,733.14,1061.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
922.75,493.06,908.27,908.78,867.27,980.06,692.57,377.01,843.77,1049.1,945.48,817.3,723.09,214.59,792.18,1032.5,733.17,1061.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
922.38,503.04,908.19,908.65,867.1,980.03,690.59,377.4,843.77,1049.1,945.5,818.13,720,204.76,792.18,1032.5,733.18,1061.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
922.32,515.96,908.25,908.74,867.56,980.13,688.62,377.79,843.76,1050.5,945.52,818.96,716.9,194.93,792.18,1032.5,733.18,1061.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
922.76,529.85,909.4,907,865.65,979.91,686.65,378.18,843.76,1050.9,945.54,819.79,713.8,185.11,792.18,1032.5,733.18,1061.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
923.1,544.56,909.79,906.48,865.03,979.84,684.67,378.57,843.76,1051,945.56,820.63,710.7,175.28,792.18,1032.5,733.18,1061.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
923.17,559.32,908.64,910.65,864.81,979.84,682.7,378.96,843.74,1051,945.58,821.46,789.93,1031.7,732.48,1062.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
923.48,573.75,908.22,912.09,864.79,979.85,680.72,379.36,843.73,1051,945.6,822.29,789.18,1031.5,732.25,1062.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
923.93,587.79,907.55,911.43,863.92,980.28,843.73,1051,945.62,823.12,788.99,1031.4,732.19,1062.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
924.45,599.35,907.35,911.12,863.66,980.42,843.73,1051,945.64,823.96,788.99,1031.4,732.19,1062.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
925.83,609.26,907.69,901.2,862.71,980.29,843.73,1050.9,845.27,719.44,789.04,1031.4,731.69,1062.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
925.71,618.51,907.83,897.88,862.44,980.24,843.73,1050.9,842.04,716.24,789.09,1031.5,731.54,1062.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
925.69,625.01,907.82,894.68,861.94,980.25,843.73,1050.9,833.29,707.65,788.95,1031.4,731.33,1062.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
925.51,627.85,907.8,891.48,861.44,980.26,843.73,1050.9,824.55,699.07,788.81,1031.4,731.11,1062.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
925.16,627.98,907.78,888.28,860.94,980.27,843.73,1050.9,815.8,690.48,788.67,1031.3,730.9,1062.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
925.31,624.82,907.76,885.08,860.44,980.28,843.73,1051,807.06,681.9,788.52,1031.3,730.69,1062.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
925.92,618,907.74,881.89,859.94,980.29,843.7,1051.7,714.5,787.91,788.38,1031.2,730.47,1062.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
925.74,608.83,907.73,878.69,859.45,980.3,843.69,1052,706.99,793.23,788.24,1031.2,730.26,1062.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
924.65,598.76,741.94,727.28,858.95,980.31,843.7,1052.4,687.77,803.9,788.1,1031.1,730.05,1063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
924.02,587.38,726.91,721.1,858.45,980.33,843.66,1052.5,668.54,814.56,787.96,1031.1,729.83,1063.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
923.54,574.61,720.61,718.53,857.95,980.34,843.68,1053.8,649.32,825.23,787.82,1031,729.62,1063.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
923.15,561.38,720.13,725.32,857.45,980.35,843.7,1054.5,681.91,853.49,787.68,1031,729.41,1063.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
922.98,548.09,721.3,728.63,856.95,980.36,843.7,1054.8,668.21,863.46,706.4,856.09,729.19,1063.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
922.9,535.54,722.5,730.34,856.46,980.37,843.6,1055,658.39,876.51,707.17,854.34,728.98,1063.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
922.67,524.12,723.45,731.15,855.96,980.38,844.66,1052.1,648.56,889.56,701.73,841.54,728.77,1063.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
922.38,513.82,723.99,730.98,855.46,980.39,845.13,1050.1,638.74,902.6,696.29,828.73,728.55,1063.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
922.28,505.83,723.35,728.36,854.96,980.4,845.91,1045.7,628.91,915.65,690.84,815.92,728.34,1063.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
922.17,500.92,722.21,727.15,854.46,980.41,846.43,1043.5,619.08,928.7,685.4,803.12,728.13,1063.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
922.22,499.12,721.07,725.95,853.96,980.43,846.94,1041.3,609.26,941.75,679.96,790.31,727.91,1063.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
921.69,499.18,719.93,724.74,853.46,980.44,855.58,1011.1,599.43,954.8,674.51,777.51,727.7,1063.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
921.96,501.73,718.78,723.53,852.97,980.45,856.65,1007.3,589.61,967.85,669.07,764.7,727.49,1064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
922.8,506.91,717.64,722.32,852.47,980.46,856.84,1006.6,579.78,980.9,663.63,751.9,727.27,1064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
922.55,514.36,716.5,721.11,856.73,1007.1,569.95,993.95,658.18,739.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
922.73,523.74,715.36,719.91,856.97,1010.1,560.13,1007,652.74,726.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
922.91,534.21,714.22,718.7,857.01,1011.5,550.3,1020,647.29,713.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
923.07,545.82,713.07,717.49,856.99,1012.4,540.48,1033.1,641.85,700.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
923.14,557.76,711.93,716.28,856.95,1012.7,530.65,1046.1,636.41,687.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
923.29,569.62,710.79,715.08,856.45,1013.5,520.82,1059.2,630.96,675.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
923.71,581.41,709.65,713.87,856.26,1013.9,511,1072.2,625.52,662.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
924.01,591.86,708.51,712.66,856.32,1014.3,501.17,1085.3,620.08,649.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
924.72,600.47,707.36,711.45,856.35,1014.4,491.35,1098.3,614.63,636.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
925.74,607.55,706.22,710.24,856.4,1014.6,481.52,1111.4,609.19,623.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
926.1,613.56,705.08,709.04,856.41,1014.7,471.69,1124.4,603.75,611.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
926.43,617.17,703.94,707.83,856.37,1015,598.3,598.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
926.6,617.83,702.8,706.62,856.35,1015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
926.39,616.23,701.65,705.41,856.34,1015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
926.31,611.82,700.51,704.2,856.5,1017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
925.84,606.09,856.55,1017.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
924.64,598.9,856.57,1017.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
924,590.44,856.68,1019.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
923.76,580.63,856.71,1019.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
923.24,570.06,856.73,1019.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
923.09,559.09,856.73,1019.7,661.15,1039.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
923.07,548.76,856.73,1019.6,661.15,1039.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
922.95,539.47,856.69,1019.9,661.16,1039.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
922.97,531.25,856.64,1019.8,661.16,1039.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
922.81,524.43,856.62,1019.7,661.16,1039.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
922.66,519.17,856.62,1019.7,660.97,1040.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
923.33,515.87,856.62,1019.7,660.9,1041.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
923.03,515.16,856.62,1019.7,660.89,1041.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
922.41,515.95,856.52,1019.5,660.89,1041.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
922.51,519.21,856.49,1019.5,660.89,1041.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
922.78,524.01,856.67,1019.5,660.9,1041.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
922.9,530.5,856.79,1019.6,660.9,1041.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
923.07,538.46,856.94,1020.2,660.9,1041.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
