592.07,1832,NaN,NaN,-497.35,1121.3,81.888,673.63,571.77,1076.4,9.1786,480.81,629.01,280.96,23.522,-2.8973,643.21,357.81,633.39,565.1,134.09,534.5,13.99,415.65,163.61,646.5,611.21,993.7,12.58,1701.3,195.23,666.66,-136,-91.461,11.777,622.86,NaN,NaN,670.84,1831.2,90.576,1273.2,9.7886,1537.8,636.13,112.87,43.396,1575.3,479.59,1193.6,25.059,1357.3,447.47,1191.1,644.77,1841.6,97.178,1233.9,360.08,1664.6,626.14,321.35,472.49,1254.3,623.47,503.12,NaN,NaN,NaN,NaN
586.03,1832.9,NaN,NaN,-536.28,1162.6,78.582,675.44,571.04,1066.8,5.1896,486.69,627.82,292,20.402,-5.0454,646.77,381.61,636.5,570.69,135.11,534.47,16.183,416.68,163.4,646.32,611.43,994.69,12.406,1700.8,195.6,666.73,-155.66,-133.35,9.1129,622.04,606.82,3.1591,672.73,1831,89.868,1276.4,8.5058,1538.2,639.17,114.02,45.461,1575,480.99,1193.5,23.488,1359,447.62,1190.2,645.37,1841.5,96.971,1234.2,359.82,1664.9,643.48,322.55,617.3,508.71,NaN,NaN,NaN,NaN,NaN,NaN
584.46,1832.3,3.1218,1416.6,75.275,677.26,572.37,1061.2,2.2706,485.31,628.47,279.51,17.283,-7.1935,650.7,385.94,639.61,576.28,135.94,534.55,16.525,416.83,163.34,646.23,611.17,988.96,14.512,1694.4,195.97,666.8,NaN,NaN,4.0767,622.67,622.3,-3.9904,692.4,1816.2,89.099,1279.4,8.6785,1537.3,640.35,114.48,71.441,1600.3,484.07,1175.3,21.604,1360.9,447.73,1191.1,645.48,1841.6,96.779,1239,359.83,1665.3,649.5,316.36,611.13,514.31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
587.3,1832.6,13.125,1475.9,14.406,703.07,573.69,1063.6,3.1725,492.41,628.69,275.31,606.38,2.3847,654.64,390.27,642.72,581.86,135.52,534.97,16.141,416.47,163.33,646.19,612.05,977.81,16.49,1711.7,196.34,666.87,NaN,NaN,38.833,635.48,670.86,7.518,693.35,1815.7,88.742,1281.2,8.1703,1540.9,640.55,114.82,75.022,1604.3,481.75,1193.9,18.388,1368.2,447.86,1191.4,645.42,1841.6,97.158,1238.2,359.82,1665.5,651.23,313.61,604.97,519.9,472.59,1265.3,NaN,NaN,NaN,NaN,NaN,NaN
589.31,1832.6,23.128,1535.1,8.9198,706.77,574.32,1064.1,5.1766,500.4,628.68,273.75,671.44,13.326,626.02,378.95,645.83,587.45,136.62,536.21,17.031,416.41,163.36,646.2,612.36,962.54,22.835,1721.8,471.65,1261.6,NaN,NaN,47.785,639.82,716.02,-0.75014,693.33,1815.8,88.528,1280.6,7.6621,1544.5,640.36,114.85,82.218,1610.4,484.32,1175.2,20.076,1364.2,448.01,1191.9,656.37,1833.1,97.537,1237.5,359.85,1666.8,650.93,321.12,598.8,525.5,10.318,1684.3,153.39,1661.2,NaN,NaN,NaN,NaN
590.04,1832.5,161.58,1640.2,7.479,709.62,574.63,1063.9,6.8332,505.07,628.75,271.78,686.89,17.855,621.97,379.44,638.47,591.95,136.94,536.7,17.45,417,163.4,646.15,613.16,942.26,24.831,1731.9,479.19,1271.7,NaN,NaN,47.928,639.49,761.17,-9.0183,695.04,1815.1,88.435,1278.7,76.599,1642,636.98,119.95,127.04,1629.8,485.29,1168.7,24.232,1359,448.02,1192.4,663.61,1831.6,97.916,1236.8,358.91,1673.3,636.64,321.01,614.91,547.78,9.7887,1684.1,627.81,1842.2,NaN,NaN,NaN,NaN
590.21,1832.5,206.48,1711.9,7.8686,710.31,574.78,1063.1,7.4538,508.04,628.81,269.8,686.01,19.916,642.13,403.13,639.62,577.42,137.03,536.8,17.869,417.58,163.43,646.22,614.04,917.67,26.827,1742.1,479.2,1269.4,NaN,NaN,46.464,637.8,806.33,-17.286,692.93,1815.9,88.181,1278.4,93.194,1668.7,635.82,121.04,120.71,1632.4,485.44,1167.1,23.638,1359,448.1,1193,665.68,1831.4,98.295,1236,358.35,1690.4,631.86,320.96,612.94,556.52,9.2597,1684,579.5,1106.5,617.26,509.1,641.61,488.54
590.22,1832.5,251.37,1783.6,8.7144,710.06,574.85,1063,7.1807,509.85,628.87,267.83,682.1,20.391,645.42,407.01,641.19,575.98,137.13,536.54,18.289,418.17,164,646.11,615.56,889.9,28.824,1752.3,491.73,1294,NaN,NaN,46.565,638.17,679.7,46.27,693.5,1815.6,87.937,1280.5,191.54,1676.8,635.53,122.28,130.89,1639.9,483.01,1184.2,20.235,1362.2,448.17,1193.8,666.09,1831.4,98.674,1235.3,358.38,1698.9,630.25,320.59,610.97,565.26,579.48,1107.2,617.08,512.93,641.61,488.54,NaN,NaN
590.19,1832.5,296.26,1855.3,9.3544,701.82,574.89,1062.8,5.8699,511.65,628.93,265.86,674.72,16.873,648.33,412.99,642.76,574.55,137.1,536.57,18.708,418.75,164.19,646.08,617.19,859.8,30.82,1762.5,504.27,1318.5,NaN,NaN,45.121,639.25,675.61,49.106,634.23,1839.6,86.736,1278,231.02,1698.3,634.78,123.65,141.06,1647.5,482.29,1190.5,18.357,1364.3,448.24,1193.9,648.09,1831.4,99.054,1234.5,358.12,1706.8,627.17,320.58,609,573.99,579.22,1107.1,616.95,515.57,641.61,488.54,1043.1,28.507
590.19,1832.6,341.15,1927,10.543,696.22,574.9,1062.7,3.7592,514.57,629,263.89,670.9,15.526,651.24,418.97,644.33,573.12,137.1,536.54,19.127,419.34,164.03,646.05,618.59,828.37,32.816,1772.6,516.8,1343,NaN,NaN,46.816,638.34,673.72,48.954,624.04,1843.7,86.279,1276.9,270.51,1719.8,634.02,125.02,151.24,1655,481.72,1195.9,17.647,1365.4,448.36,1194.2,641.88,1831.2,99.433,1233.8,357.85,1714.6,624.08,320.58,607.03,582.73,578.05,1107.5,616.82,518.22,641.61,488.54,NaN,NaN
590.25,1832.5,386.04,1998.7,11.769,695.83,574.91,1062.6,2.7883,517.59,629.06,261.91,668.91,15.054,654.15,424.95,645.89,571.68,137.09,536.54,19.547,419.93,164.04,646,620.29,797.07,34.813,1782.8,529.34,1367.5,NaN,NaN,48.143,638.7,672.72,48.407,621.93,1844.5,86.245,1277.3,310,1741.3,633.27,126.39,161.41,1662.5,481.35,1198.1,17.277,1366,448.42,1193.9,640.12,1831.5,99.812,1233.1,357.59,1722.4,620.99,320.57,605.06,591.47,577.59,1107.7,616.69,520.86,641.61,488.54,691.61,1815.4
591.21,1832.4,430.94,2070.4,11.879,696.19,574.98,1063,1.8174,520.61,629.12,259.94,667.87,14.917,657.06,430.93,647.46,570.25,137.08,536.51,19.966,420.51,164.07,646.02,621.47,766.7,36.809,1793,474.8,1261.1,NaN,NaN,49.47,639.06,672.2,47.951,622.17,1844.4,86.575,1277.2,349.49,1762.8,632.52,127.75,154.79,1665.2,484.1,1176.9,17.595,1365.4,448.62,1196.5,639.93,1831.7,100.19,1232.3,359.31,1698.5,617.91,320.56,603.09,600.21,577.13,1108,NaN,NaN,NaN,NaN,NaN,NaN
592.69,1832.2,475.83,2142.1,10.36,703.17,575,1062.7,0.84652,523.63,629.18,257.97,665.25,12.69,659.97,436.91,649.03,568.82,137.09,536.54,20.385,421.1,164.06,646.05,622.53,738.57,38.806,1803.2,474.71,1260.9,46.175,639.01,671.9,48.053,619.56,1844,86.274,1277.2,388.98,1784.3,631.77,129.12,153.47,1663.4,482.27,1187.6,17.484,1365.8,448.77,1197.5,637.36,1831.5,100.57,1231.6,359.1,1698.1,614.82,320.56,NaN,NaN,576.68,1108.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
593.25,1832,520.72,2213.8,8.679,713.43,575,1061.4,-0.12438,526.64,1040.3,20.832,664.28,11.97,662.88,442.9,650.6,567.38,136.97,539.37,20.805,421.68,164.06,646.06,623.46,713.88,40.802,1813.3,474.63,1260.8,39.726,640.47,671.75,47.973,616.45,1843.4,87.004,1275.7,428.47,1805.8,631.02,130.49,152.68,1662.7,480.46,1192.9,17.528,1365.7,448.9,1193.3,634.78,1831.4,100.95,1230.9,358.44,1699.1,611.74,320.55,NaN,NaN,576.22,1108.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
593.36,1832,565.61,2285.5,9.386,717.85,575,1064,-1.0953,529.66,1092.4,-10.91,663.96,11.806,665.79,448.88,652.16,565.95,136.88,540.38,21.224,422.27,164.11,646.06,624.35,693.3,42.798,1823.5,473.08,1253.4,32.12,638.45,671.68,47.868,615.86,1843.1,86.966,1276.6,467.96,1827.3,630.26,131.86,155.27,1665,481.32,1176.7,17.694,1365.4,448.93,1193.4,632.21,1831.3,101.33,1230.1,358.31,1693,608.65,320.54,NaN,NaN,575.76,1108.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
593.5,1831.9,610.5,2357.2,10.925,717.3,575,1064.9,-2.0662,532.68,1144.5,-42.652,663.88,11.822,668.7,454.86,653.73,564.52,136.85,540.64,21.644,422.85,163.96,646.03,625.33,677.37,89.267,1672.3,472.83,1253.4,25.783,639.21,671.2,48.625,616.02,1842.8,87.059,1277,507.45,1848.8,629.51,133.23,114.11,1644.2,481.19,1171.6,17.828,1365.2,448.93,1193.4,629.63,1831.1,101.71,1229.4,358.13,1681.3,605.57,320.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
593.35,1832,662.11,1846.4,12.706,710.01,575.01,1065.6,-3.0371,535.7,1196.6,-74.394,663.89,11.88,671.61,460.84,655.3,563.08,136.81,540.72,22.063,423.44,163.94,646.05,625.82,667.05,92.417,1670.5,472.77,1253.6,22.441,639.67,670.57,48.746,616.37,1842.8,85.922,1278.1,691.3,1816.5,628.76,134.6,103.98,1639.8,480.76,1170.8,17.656,1365.3,448.98,1193.8,650.35,1831.8,102.09,1228.7,358.45,1675.3,602.48,320.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
593.28,1832,672.72,1846.4,11.419,708.6,575.02,1066.3,-4.008,538.72,1248.7,-106.14,663.84,11.242,674.52,466.82,656.86,561.65,136.8,540.68,22.482,424.02,163.94,646.05,626.15,662.88,93.765,1670.6,472.5,1252.7,20.21,640.87,670.29,49.118,620.3,1841.4,85.536,1278.5,705.83,1819.7,628.01,135.96,123.58,1626.6,478.67,1188.1,17.823,1365.2,448.86,1194.3,651.11,1831.5,NaN,NaN,359.22,1668.2,599.39,320.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
593.24,1832,672.28,1845.6,10.262,709.11,575.02,1067,-4.9788,541.73,1300.8,-137.88,663.83,11.051,677.44,472.8,658.43,560.22,136.83,540.57,22.902,424.61,163.94,646.05,625.88,664.36,97.666,1667.4,472.75,1253.8,19.752,640.05,642.35,59.696,621.44,1841,85.79,1278.7,705.74,1819.6,627.25,137.33,129.22,1624.6,478.03,1178.7,17.938,1364.9,448.8,1194.4,651.22,1831.4,NaN,NaN,359.93,1661.4,596.31,320.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
593.21,1832,669.37,1844.8,9.5778,709.77,575.03,1067.7,-5.9497,544.75,1352.9,-169.62,663.84,11.019,680.35,478.78,660,558.78,137.06,541.77,23.321,425.19,163.94,646.06,625.54,671.38,101.57,1664.1,472.79,1251.5,18.856,638.97,637.7,60.843,620.19,1841.2,86.131,1278.5,702.04,1818.6,626.5,138.7,135.31,1623,477.91,1174.4,17.994,1364.8,448.82,1193.9,651.35,1831.2,NaN,NaN,358.03,1667.2,593.22,320.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
595.16,1832.7,681.09,1846.5,9.4704,709.93,575.03,1068.4,5.7059,534.56,1405,-201.36,663.85,11.035,683.26,484.76,661.57,557.35,137.17,542.09,23.74,425.78,163.94,646.06,624.91,683.88,105.47,1660.9,472.69,1251.5,19.038,638.82,636.55,61.941,620.22,1841,86.047,1277.7,698.68,1817.8,625.75,140.07,140.3,1621.7,477.38,1174.2,18.008,1364.6,448.68,1194.3,652.05,1831.1,NaN,NaN,357.66,1665,590.14,320.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
595.27,1832.7,692.81,1848.3,9.466,709.98,575.04,1069.1,8.6772,531.48,1457.1,-233.1,663.86,11.059,686.17,490.74,663.13,555.92,137.2,542.16,24.16,426.37,163.94,646.06,624.02,700.89,109.37,1657.6,472.97,1241.2,19.039,638.41,636.76,62.089,620.26,1840.8,86.096,1277.8,708.01,1820.1,670.28,48.868,149.99,1619.5,477.15,1173.2,17.935,1365,448.65,1194.3,652.75,1831,NaN,NaN,357.29,1662.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
595.26,1832.7,704.52,1850,9.0746,710.56,575.05,1069.9,10.012,531.37,1509.2,-264.85,663.87,11.078,689.08,496.73,664.7,554.48,137.21,542.14,24.579,426.95,163.94,646.06,622.9,721.68,113.27,1654.3,472.83,1242.8,19.06,637.62,637.25,61.962,620.29,1840.6,86.058,1278.3,717.33,1822.4,673.59,41.933,152.72,1618.1,477.13,1172.8,17.723,1365.2,448.74,1194.6,653.46,1830.8,NaN,NaN,356.93,1660.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
595.21,1832.7,716.24,1851.7,10.017,706.84,575.05,1070.6,11.347,531.26,1561.3,-296.59,663.87,11.092,691.99,502.71,NaN,NaN,137.2,542.11,24.998,427.54,163.94,646.05,621.98,745.82,117.17,1651.1,472.8,1240.7,18.507,637.16,637.13,61.794,620.32,1840.4,86.101,1278,726.65,1824.7,676.9,34.999,157.26,1615.8,476.96,1173.2,17.68,1365.3,448.77,1194.6,654.16,1830.7,356.56,1658.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
598.39,1833.8,727.96,1853.4,15.949,696.96,575.06,1071.3,12.683,531.15,1613.4,-328.33,663.87,11.101,694.9,508.69,NaN,NaN,137.09,542.25,25.418,428.12,163.94,646.05,621.36,762.33,121.07,1647.8,472.78,1238.6,17.955,636.69,637.26,61.661,620.36,1840.2,86.046,1277.7,735.97,1827,680.21,28.065,161.79,1613.5,476.62,1172.6,17.629,1365.5,448.79,1194.6,654.87,1830.6,356.2,1656.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
599.41,1834.1,739.68,1855.2,18.012,692.94,575.06,1072,14.018,531.04,1665.5,-360.07,663.87,11.107,697.81,514.67,NaN,NaN,137.05,542.3,163.94,646.05,620.26,786.34,124.97,1644.6,472.76,1236.6,17.402,636.23,637.42,61.57,620.39,1840,86.027,1277.6,745.3,1829.3,683.52,21.13,166.33,1611.1,476.41,1173.9,17.885,1365,448.85,1195.2,655.57,1830.5,355.83,1654,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
599.75,1834.2,751.39,1856.9,20.074,688.92,575.07,1072.7,15.353,530.93,1717.6,-391.81,663.88,11.11,700.72,520.65,NaN,NaN,136.81,542.52,163.95,646.05,618.98,813.4,128.87,1641.3,472.74,1234.5,16.85,635.76,637.55,61.494,620.42,1839.8,86.021,1277.6,754.62,1831.6,686.82,14.196,170.87,1608.8,476.25,1174.2,18.051,1364.8,448.87,1195.4,656.27,1830.4,355.47,1651.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
600.08,1834.3,763.11,1858.6,22.137,684.89,575.08,1073.4,16.688,530.82,1769.7,-423.56,663.88,11.112,703.63,526.63,136.73,542.58,163.95,646.05,617.7,840.95,132.77,1638.1,472.72,1232.5,16.297,635.3,637.63,61.453,620.46,1839.6,86.021,1277.6,763.94,1833.9,690.13,7.2612,175.4,1606.5,476.33,1172.8,17.875,1365,448.87,1195.5,656.98,1830.2,355.1,1649.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
599.76,1834.1,774.83,1860.4,24.199,680.87,575.08,1074.1,18.023,530.71,1821.8,-455.3,663.88,11.113,136.84,543.32,163.95,646.05,616.6,867.31,136.67,1634.8,472.69,1230.4,15.745,634.83,640.46,59.603,640.99,1831.4,86.022,1277.6,773.27,1836.2,615.1,29.286,179.94,1604.1,476.36,1172.6,17.906,1365,448.84,1196,657.68,1830.1,354.74,1647.4,349.68,70.528,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
599.94,1834.2,786.55,1862.1,18.217,640.66,575.09,1074.8,19.358,530.6,1873.9,-487.04,663.88,11.114,136.89,543.56,163.95,646.05,615.8,891.21,140.58,1631.6,472.67,1228.4,15.192,634.37,641.4,59.201,641.74,1831.1,86.023,1277.6,782.59,1838.5,614.45,28.972,184.47,1601.8,476.44,1171.5,17.825,1365.1,448.82,1196.2,658.38,1830,354.37,1645.2,346.13,54.217,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
599.61,1834.1,798.26,1863.8,15.915,637.03,575.09,1075.5,20.693,530.49,1926,-518.78,663.84,11.203,136.81,545.24,162.96,645.9,614.85,911.79,144.48,1628.3,472.65,1226.3,8.8083,549.66,641.56,59.299,641.8,1831.1,86.093,1277.8,791.91,1840.8,614.89,29.068,189.01,1599.5,476.69,1171.2,17.727,1365.2,448.74,1195.6,659.09,1829.9,354,1643,351.41,26.497,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
599.61,1834.1,809.98,1865.5,16.153,635.51,575.1,1076.2,22.029,530.38,1978.1,-550.52,663.83,11.233,136.78,545.77,162.63,645.84,613.7,928.38,148.38,1625,472.63,1224.3,6.7341,550.69,641.54,59.375,641.59,1831.5,86.117,1277.9,801.24,1843.1,615.54,29.256,193.55,1597.1,477.27,1170.4,17.866,1364.9,448.69,1195.3,659.79,1829.7,353.64,1640.8,353.83,21.765,495.16,41.72,561.11,28.148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
599.98,1834.1,821.7,1867.3,15.7,636.49,575.11,1076.9,23.364,530.27,2030.1,-582.27,663.83,11.241,136.78,545.89,162.55,645.83,613.13,940.65,152.28,1621.8,472.61,1222.2,4.8839,556.66,641.48,59.427,646.21,1832.5,86.053,1277.7,810.56,1845.4,616.06,29.41,198.08,1594.8,477.64,1170.1,17.865,1365,448.75,1194.9,660.5,1829.6,353.27,1638.6,354.87,23.187,495.16,41.72,561.11,28.148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
596.35,1833,833.41,1869,14.722,637.95,575.11,1077.6,24.699,530.17,2082.2,-614.01,663.83,11.241,136.58,545.86,162.55,645.83,613.1,948.25,156.18,1618.5,472.59,1220.2,3.581,563.64,641.43,59.459,647.82,1832.8,86.03,1277.6,819.88,1847.7,616.4,29.515,202.62,1592.5,477.57,1170,17.916,1364.9,448.77,1194.8,661.2,1829.5,352.91,1636.4,355.31,25.67,495.16,41.72,561.11,28.148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
595.13,1832.6,845.13,1870.7,12.497,639.55,575.12,1078.3,26.034,530.06,663.83,11.239,136.59,545.74,162.57,645.83,613.09,951.19,160.08,1615.3,472.56,1218.1,2.7135,568.39,641.39,59.479,648.16,1832.8,86.023,1277.6,829.2,1850,616.61,29.582,207.15,1590.1,477.95,1169.7,17.818,1365,448.78,1194.7,661.9,1829.4,352.54,1634.2,355.49,27.809,495.16,41.72,561.11,28.148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
594.82,1832.5,856.85,1872.4,13.85,639.17,575.12,1079,328.46,105.93,663.83,11.237,136.95,546.29,162.59,645.84,613.17,949.7,163.98,1612,472.54,1216.1,2.4883,570.95,641.36,59.491,647.99,1832.8,86.022,1277.6,838.53,1852.3,616.74,29.623,211.69,1587.8,478.05,1169.7,17.921,1364.9,448.74,1195.2,662.61,1829.2,320.52,1804.2,355.57,29.338,495.16,41.72,561.11,28.148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
594.83,1832.5,868.57,1874.2,14.712,638.78,337.93,100.74,663.83,11.243,136.96,546.87,161.94,645.69,613.28,943.77,167.88,1608.8,472.52,1214,2.4964,572.93,641.6,58.301,647.07,1833,86.022,1277.6,847.85,1854.6,616.82,29.647,216.23,1585.5,478.44,1169.4,17.88,1364.9,448.73,1195.4,626.15,1843.5,323.98,1805.8,328.62,27.482,495.16,41.72,570.15,42.598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
598.11,1833.7,880.28,1875.9,15.715,638,338.38,102.5,663.83,11.248,136.98,547.64,161.73,645.64,613.62,933.74,171.78,1605.5,472.5,1211.9,2.5774,573.77,641.67,57.906,642.68,1832.2,86.023,1277.6,857.17,1856.9,616.7,29.608,220.76,1583.1,478.41,1169.4,17.895,1364.9,448.7,1195.4,624.03,1844.4,326.62,1805.4,319.64,27.148,495.16,41.72,573.16,47.406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
599.25,1834.1,892,1877.6,8.5966,637.2,336.84,105.06,663.83,11.254,136.98,547.86,161.68,645.63,614.08,920.09,472.48,1209.9,2.8399,573.74,641.69,57.809,641.16,1831.8,86.023,1277.6,866.5,1859.2,616.58,29.569,225.3,1580.8,478.4,1169.4,17.855,1365,448.7,1195.4,621.9,1845.4,330.53,1800.8,317.4,27.279,495.16,41.72,573.91,48.605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
599.57,1834.2,903.72,1879.4,5.722,635.9,335.4,106.95,663.82,11.259,135.48,548.32,161.69,645.63,615.02,903.67,472.45,1207.8,3.1058,573.88,641.69,57.81,640.76,1831.7,86.024,1277.6,875.82,1861.5,616.46,29.531,229.83,1578.5,478.38,1169.4,17.767,1365.1,448.69,1195.4,619.78,1846.4,332.38,1797.5,317.4,27.492,495.16,41.72,573.91,48.602,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
604.29,1834.4,4.2949,635.02,334.36,108.18,663.82,11.265,134.97,548.44,161.7,645.63,616.23,884.9,472.43,1205.8,3.3449,573.84,641.68,57.835,639.72,1831.5,86.024,1277.6,885.14,1863.8,616.33,29.492,234.37,1576.1,478.36,1169.4,17.807,1365,448.69,1195.3,617.66,1847.3,334.36,1796.9,317.96,27.674,495.16,41.72,573.72,48.301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
599.71,1833.4,4.0158,634.8,325.61,116.59,663.82,11.27,134.84,548.44,161.72,645.64,617.04,864.52,472.41,1203.7,3.4979,574.09,641.67,57.86,638.68,1831.3,86.024,1277.6,616.21,29.453,238.91,1573.8,478.35,1169.5,17.822,1365,448.7,1195.3,615.54,1848.3,336.33,1796.4,318.53,27.801,495.16,41.72,573.53,47.999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
598.8,1833.2,4.0576,634.93,322.5,119.58,663.82,11.276,134.73,548.76,161.73,645.64,617.77,843.61,472.39,1201.7,3.2718,574.77,641.67,57.879,637.64,1831.1,86.025,1277.6,616.09,29.415,243.44,1571.4,478.13,1169.6,17.793,1365,448.7,1195.3,613.42,1849.3,338.3,1795.8,318.95,27.884,NaN,NaN,573.39,47.773,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
598.1,1833,4.1931,635.03,320.59,121.34,663.82,11.282,134.86,549.03,160.02,645.43,618.71,822.7,2.9688,575.68,641.68,57.836,636.6,1830.9,85.893,1277.3,615.97,29.376,478.06,1169.6,17.809,1365,448.65,1194.8,611.3,1850.3,340.27,1795.3,317.96,27.727,NaN,NaN,573.72,48.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
601.08,1834.2,4.3336,635.17,318.67,123.11,663.81,11.287,134.92,549.1,159.45,645.35,619.75,802.66,2.485,577.96,641.69,57.792,635.56,1830.7,85.849,1277.2,615.85,29.337,478.04,1169.6,17.789,1365,448.63,1194.7,609.18,1851.2,329.48,1809.3,316.98,27.57,NaN,NaN,574.05,48.827,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
600.1,1834.2,4.4936,635.47,316.76,124.87,663.81,11.293,132.37,549.3,159.31,645.34,620.75,784.52,2.2501,579.15,641.7,57.748,634.52,1830.5,85.838,1277.2,615.73,29.298,477.82,1169.8,17.772,1365.1,448.63,1194.7,607.06,1852.2,330.49,1806.9,316,27.413,NaN,NaN,574.38,49.354,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
599.52,1834.2,4.4637,635.33,314.84,126.63,663.81,11.298,131.53,549.36,159.31,645.34,621.47,768.45,2.0152,580.34,641.71,57.704,633.48,1830.3,85.838,1277.2,615.61,29.26,477.75,1169.8,17.767,1365.1,448.62,1194.2,604.94,1853.2,328.18,1805.3,315.01,27.257,NaN,NaN,574.7,49.881,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
