466.1,1222.3,459.98,1560.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
466.12,1213.2,459.99,1560.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
466.24,1200,459.99,1560.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
466.57,1183.6,459.99,1560.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
466.95,1164.6,459.99,1560.2,5.9619,1277.3,69.377,1494.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
467.48,1144.8,460,1560.2,6.2959,1277.5,69.123,1494.2,44.574,1409.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
468.12,1125.2,460,1560.2,6.63,1277.7,68.868,1494.1,46.772,1415.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
468.52,1107.2,460,1560.2,46.46,1415.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
468.8,1091.4,460.01,1560.2,46.792,1416.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
469.19,1079.1,51.725,1548.3,97.928,1459.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
469.45,1071.2,-0.11799,1546.8,112.98,1467.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
469.64,1068.2,-51.961,1545.3,116.56,1473,109.95,1404.9,156.03,1426.8,156.07,1386.5,NaN,NaN,NaN,NaN,NaN,NaN
469.64,1069.8,-103.8,1543.8,127.76,1482.5,159.56,1361.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
469.29,1075.9,-155.65,1542.3,118.03,1384.5,160.36,1337.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
468.98,1085.8,-207.49,1540.8,123.23,1363.2,161.76,1316.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
468.5,1099.2,-259.33,1539.2,128.43,1341.9,163.16,1294.8,75.39,1690.9,196.98,1557.2,NaN,NaN,NaN,NaN,NaN,NaN
468.32,1115,5.2521,1683,133.63,1320.6,164.56,1273.3,80.085,1691.9,196.62,1556.1,155.31,1572.4,225.05,1525.1,NaN,NaN
467.96,1132.4,6.0167,1685.3,138.82,1299.3,82.286,1692,196.25,1555,155.41,1572.2,225.05,1525.1,69.552,1637.5,NaN,NaN
467.58,1150.1,3.735,1699.8,144.02,1278,84.487,1692.2,155.5,1572.1,225.05,1525.1,NaN,NaN,NaN,NaN,NaN,NaN
467.01,1167.7,1.4533,1714.4,149.22,1256.7,86.688,1692.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
466.64,1183.9,-0.82846,1729,154.41,1235.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
466.49,1197.4,-3.1102,1743.5,159.61,1214.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
466.37,1208,-5.3919,1758.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
466.76,1214.9,-7.6736,1772.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
466.83,1217.1,-9.9554,1787.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
466.92,1214.9,-12.237,1801.8,286.85,1569,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
468.26,1210.7,-14.519,1816.4,290.78,1575.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
469.24,1203.9,-16.801,1830.9,288.62,1575.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
468.24,1193.3,9.5625,1678.8,292.64,1573.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
466.3,1182,9.9589,1684.3,292.55,1574.5,255.52,944.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
463.16,1164,10.613,1684.1,291.58,1574.2,254.54,941.93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
461.12,1149.8,11.267,1683.9,290.94,1573.8,254.25,941.07,269.16,914.22,255.66,716.07,279.83,843.12,472.33,913.74,475.33,1217.7
