187.12,116.62,23.249,1733,-14.382,188.15,151.3,668.31,516.3,269.64,21.148,870.57,260.35,447.37,543.63,926.28,241.85,255.99,392.26,249.56,-16.177,775.29,119.38,272.54,13.376,697.56,7.125,851.82,8.7266,1597.5,70.693,1489.3,27.079,1407.8,510.5,878.77,96.901,1863.6,35.1,1583.8,185.37,816.52,69.791,24.375,258.04,333.12,7.6002,797.51,218.96,1913.1,619.78,24.929,395.61,1564.8,215.68,436.48,249.59,368.87,3.8881,440.82,25.467,1771.1,47.692,1896.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187.01,118.67,45.473,1824.3,-20.499,183.97,149.95,668.59,516.95,208.61,20.04,866.83,270,451.72,544.81,928.83,237.54,279.08,424.89,260.55,-23.042,779.47,118,269.75,5.4248,688.11,-2.3131,840.77,4.4858,1557.2,70.625,1489.7,19.766,1402.1,508.22,948.67,109.59,1850.4,34.6,1577,185.11,816.46,67.09,21.451,266.01,338.34,7.109,797.67,218.94,1913.1,619.91,24.721,396.52,1565.1,215.68,436.48,248.37,368.2,56.02,1895.2,18.754,1275.5,541.42,977.73,558.5,1000.5,577.42,884.9,603.12,828.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187.46,120.28,47.145,1903.1,-26.615,179.78,148.59,668.87,517.6,147.58,14.911,881.26,279.65,456.08,589.54,938.35,233.23,302.16,457.52,271.54,-29.906,783.66,116.63,266.95,-0.27224,686.66,-11.751,829.72,2.0541,1541.6,70.584,1489.9,8.0724,1339.7,506.54,1006.7,113.59,1842.9,34.988,1595.2,184.95,816.43,66.239,20.724,273.97,343.56,6.4403,798.42,219.06,1913.4,620.99,23.072,396.75,1565.2,248.36,368.2,61.495,1893.1,7.3444,1276.1,541.56,977.07,558.5,1000.9,576.93,884.01,606.73,812.09,12.87,1154.4,16.917,1492.8,30.72,1908.6,162.16,1844,197.41,1825.6,604.3,782.77,NaN,NaN
187.92,121.37,52.111,1980.2,-32.732,175.6,147.24,669.15,518.25,86.557,9.7998,902.26,289.29,460.43,603.98,940.94,228.92,325.25,490.14,282.53,-36.771,787.84,115.25,264.16,-5.9692,685.2,-21.189,818.67,-0.37758,1526.1,70.654,1489.4,-2.7644,1314.1,505.55,1046.6,135.83,1848.5,35.376,1613.3,184.86,816.41,66.062,20.726,281.94,348.78,4.1127,799.41,223.81,1913.4,621.53,22.1,397.04,1565.1,248.67,368.36,66.97,1891.1,3.5746,1277.3,541.71,976.4,558.5,1001,576.8,883.73,607.43,816.33,8.2963,1155.5,158.4,1846.2,181.38,1834.9,17.169,1762.2,NaN,NaN,NaN,NaN,NaN,NaN
189.32,122.02,57.077,2057.3,-38.848,171.42,145.88,669.43,518.9,25.53,5.4309,942.28,298.94,464.78,607.36,941.19,224.62,348.34,522.77,293.52,-43.636,792.02,113.87,261.37,-11.666,683.75,-30.627,807.61,-2.8093,1510.5,70.725,1488.9,-13.601,1288.6,505.01,1062.5,151.29,1847.6,35.764,1631.4,184.8,816.4,66.097,20.909,289.91,354,2.2308,799.98,225.25,1913.5,621.76,21.91,397.51,1565.2,248.97,368.53,56.368,1904.6,-0.19519,1278.5,558.5,1001.1,576.78,882.65,607.25,817.62,5.0174,1149,67.595,1866.6,173.45,1838.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
186.9,122.82,62.043,2134.4,-44.965,167.23,144.53,669.7,519.55,-35.497,2.7547,964,308.59,469.13,607.16,940.79,220.31,371.43,555.4,304.51,-50.501,796.21,112.5,258.58,-17.363,682.3,-40.065,796.56,-5.241,1494.9,70.795,1488.4,-24.438,1263,504.24,1102.7,166.75,1846.8,36.152,1649.6,184.77,816.4,66.177,21.093,297.87,359.22,0.3489,800.56,226.69,1913.7,621.54,22.062,397.86,1565.2,249.2,368.65,57.857,1906.5,-3.965,1279.7,512.04,1031.9,576.77,881.56,606.98,818.35,6.0402,1153.8,39.468,1873.9,165.53,1842.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
180.53,120.14,67.009,2211.5,-51.081,163.05,143.17,669.98,520.2,-96.524,0.078479,985.72,318.24,473.49,606.12,940.34,216,394.51,588.03,315.5,-57.366,800.39,111.12,255.79,-23.06,680.85,-49.503,785.51,-7.6727,1479.3,70.866,1487.9,-35.275,1237.4,503.47,1142.8,182.21,1845.9,36.54,1667.7,184.76,816.39,64.88,19.038,305.84,364.44,-1.533,801.13,228.14,1913.8,621.4,22.345,398.17,1565.2,249.35,368.74,504.48,1011,576.76,880.47,606.98,821.69,6.2061,1156.4,11.34,1881.2,157.6,1846.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
178.68,118.5,71.976,2288.6,-57.198,158.86,573.82,883.46,520.85,-157.55,-2.5977,1007.4,327.89,477.84,605.12,939.98,211.7,417.6,620.66,326.49,-64.231,804.58,109.74,252.99,-28.757,679.4,-58.942,774.46,-10.104,1463.7,70.936,1487.4,-46.112,1211.8,502.7,1182.9,197.67,1845.1,36.928,1685.8,184.75,816.39,64.758,18.29,313.81,369.66,-3.4149,801.71,258.8,1894.8,621,22.985,399.08,1565.5,249.04,368.57,504.03,965.13,606.89,822.74,6.4843,1155.8,395.58,1617.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
178.31,118.06,76.942,2365.6,-63.314,154.68,587.43,890.4,521.5,-218.58,-5.2739,1029.2,337.54,482.19,604.39,939.74,207.39,440.69,653.29,337.48,-71.096,808.76,108.36,250.2,-34.454,677.95,-68.38,763.41,-12.536,1448.1,71.006,1486.9,-56.948,1186.3,501.93,1223.1,213.14,1844.2,37.316,1704,184.74,816.39,64.719,17.992,321.77,374.88,-5.2968,802.28,266.45,1890.8,621.33,22.178,400.05,1566,248.74,368.4,506.71,903.62,606.78,823.08,9.4869,1158.7,392.51,1621.1,470.08,1430.1,474.7,1486.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
178.4,118.03,81.908,2442.7,-69.431,150.5,624.14,909.2,522.15,-279.6,-7.9501,1050.9,347.18,486.54,603.9,939.58,203.08,463.78,685.92,348.47,-77.961,812.94,106.99,247.41,-40.151,676.49,NaN,NaN,-14.968,1432.6,71.077,1486.4,-67.785,1160.7,492.63,1334.9,228.6,1843.4,37.704,1722.1,184.74,816.39,62.501,15.943,329.74,380.1,-7.1786,802.86,274.09,1886.9,621.45,21.898,401.2,1566.7,248.44,368.24,508.55,833.82,606.28,823.95,10.462,1159.9,386.98,1627.8,471.64,1431.6,475.06,1486.3,576.26,1639.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
178.58,118.11,86.874,2519.8,-75.547,146.31,582.91,896.85,522.8,-340.63,-10.626,1072.6,356.83,490.9,603.6,939.49,198.77,486.87,718.54,359.46,-84.826,817.13,105.61,244.62,-45.848,675.04,NaN,NaN,-17.399,1417,71.147,1485.9,-78.622,1135.1,491.85,1350.1,244.06,1842.5,38.092,1740.2,184.74,816.39,61.506,16.262,NaN,NaN,-9.0605,803.43,281.74,1883,621.12,22.69,401.63,1567.5,248.13,368.07,510.22,770.13,606.63,823.7,7.4475,1157.6,384.29,1630.7,472.22,1432.4,475.18,1486.2,578.14,1636.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
178.73,118.2,91.841,2596.9,-81.664,142.13,579.23,932.27,523.45,-401.66,-13.302,1094.3,366.48,495.25,602.91,938.41,194.47,509.95,751.17,370.45,NaN,NaN,104.23,241.82,-51.545,673.59,NaN,NaN,-19.831,1401.4,489.26,1333.6,-89.459,1109.5,491.09,1400.7,259.52,1841.7,38.48,1758.4,184.74,816.39,61.255,16.465,NaN,NaN,-10.942,804.01,289.39,1879,621.41,21.799,402.48,1568.3,247.83,367.9,510.34,716.54,606.93,822.66,11.047,1159.9,381.6,1633.6,473.69,1432.2,475.96,1490.6,582.81,1644.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
178.85,118.27,96.807,2674,-87.781,137.94,575.99,1012.2,524.1,-462.69,-15.979,1116,376.13,499.6,602.63,938.04,190.16,533.04,783.8,381.44,NaN,NaN,102.86,239.03,-57.242,672.14,NaN,NaN,-22.263,1385.8,504.37,1331.5,-100.3,1083.9,478.01,1434.8,274.98,1840.8,38.868,1776.5,184.74,816.39,61.252,16.589,NaN,NaN,-12.824,804.58,297.03,1875.1,621.52,21.491,403.24,1568.6,247.52,367.74,511.12,681.56,608.39,818.99,11.531,1160.1,378.91,1636.5,487.25,1411,476.15,1491.6,584.33,1647.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
176.2,118.97,101.77,2751.1,-93.897,133.76,568.19,1070.2,524.75,-523.71,-18.655,1137.8,NaN,NaN,575.55,967.12,185.85,556.13,NaN,NaN,NaN,NaN,101.48,236.24,-62.939,670.69,NaN,NaN,-24.695,1370.2,504.84,1329.8,-111.13,1058.4,474.01,1441.8,290.44,1840,39.256,1794.7,184.74,816.39,58.711,12.148,NaN,NaN,-14.706,805.16,304.68,1871.2,621.55,21.407,403.97,1568.5,247.22,367.57,510.99,635.5,607.53,818.03,11.602,1160,491.67,1403.9,476.24,1491.9,582.32,1645.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
166.74,116.38,106.74,2828.2,-100.01,129.58,572.92,1108.3,97.295,1073.9,928.81,396.25,566.51,976.62,561.01,1074.4,929.89,307.63,NaN,NaN,192.92,109.99,NaN,NaN,NaN,NaN,-27.126,1354.6,530.14,1320.6,-121.97,1032.8,473.87,1440.7,305.91,1839.1,39.644,1812.8,184.74,816.39,56.638,10.145,928.94,356.59,-16.588,805.73,312.33,1867.3,621.52,21.424,404.54,1568.4,246.92,367.4,510.85,589.45,607.64,816.84,12.06,1160.6,492.76,1402.4,476.37,1492.4,579.23,1639.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
163.67,115.5,111.71,2905.3,NaN,NaN,574.38,1151.2,100.81,1075.8,983.55,391.13,557.48,986.11,587.07,1137.1,938.28,308.41,510.03,730.59,194.39,107.01,NaN,NaN,NaN,NaN,80.675,1317.5,577.57,1254.1,-132.81,1007.2,475.97,1437.4,321.37,1838.3,40.032,1830.9,184.74,816.39,55.208,9.0461,941.43,357.96,NaN,NaN,319.97,1863.3,621.51,21.446,405.48,1568.4,246.61,367.23,510.72,543.4,607.76,815.66,12.627,1161,492.72,1402.5,476.37,1492.5,576.45,1635.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
162.96,115.27,116.67,2982.4,575.85,1194.1,102.73,1078.5,1038.3,386.01,594.97,1089.3,613.14,1199.8,937.24,325.16,517.85,772.98,194.29,107.25,NaN,NaN,NaN,NaN,82.55,1312.8,584.81,1233.3,-143.64,981.62,478.92,1432.2,336.83,1837.4,40.42,1849.1,184.74,816.39,52.735,8.9455,940.43,388.36,NaN,NaN,327.62,1859.4,621.5,21.463,406.71,1568.8,246.31,367.07,510.59,497.35,665.13,886.63,12.972,1161.2,495.13,1399.1,476.51,1492.6,575.4,1633.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
163.03,115.27,121.64,3059.4,576.56,1279.3,108.74,1084.6,1093,380.89,593.59,1175.7,587.37,1311.8,934.9,343.6,511.88,830.35,193.92,108.03,NaN,NaN,82.488,1313.2,623.64,1200.5,84.279,1213.8,480.09,1429.7,352.29,1836.6,NaN,NaN,184.74,816.39,52.032,9.0397,961.3,401.66,NaN,NaN,335.27,1855.5,621.49,21.412,407.07,1568.9,246,366.9,510.46,451.29,679.29,903.14,13.144,1161.4,497.53,1395.8,476.56,1492.5,575.19,1633.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
163.27,115.31,126.6,3136.5,576.82,1294.6,92.636,1168.5,1147.8,375.77,594.79,1225.1,601.91,1434.5,933.1,348.75,508.39,893.86,193.62,108.66,927.16,609.46,82.223,1312.7,652.53,1173.3,85.507,1228.4,480.68,1428,NaN,NaN,NaN,NaN,184.74,816.39,51.968,9.1629,982.18,414.96,544.22,1146.1,342.91,1851.6,620.54,23.642,407.36,1568.9,NaN,NaN,510.33,405.24,693.45,919.66,13.172,1161.3,499.93,1392.4,476.66,1491.5,574.9,1632.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
163.5,115.36,131.57,3213.6,577.79,1335.9,92.078,1197.7,1202.5,370.65,596,1274.6,614.67,1526.1,931.89,349.46,506.62,952.4,193.42,109.09,943.72,614.54,82.038,1312.8,681.41,1146,87.162,1231.2,480.92,1427.8,NaN,NaN,NaN,NaN,184.74,816.39,52.011,9.1713,1003.1,428.27,555.54,1153.1,350.56,1847.6,620.23,24.388,407.43,1568.8,601.29,659.48,510.19,359.19,707.61,936.17,13.149,1161.3,598.39,1446,476.77,1491.2,574.86,1632.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
163.66,115.4,136.54,3290.7,587.23,1420.6,89.608,1277.2,1257.2,365.53,566.27,1392,627.44,1617.7,931.12,348.9,505.49,999.96,193.29,109.36,942.39,609.93,80.379,1317.3,710.29,1118.8,97.47,1227.8,479.35,1431.3,491.35,1404.8,493.45,883.26,184.74,816.39,51.882,9.253,1023.9,441.57,587.75,1173.4,NaN,NaN,620.17,24.672,408.52,1569,614.01,713.16,601.32,655.75,721.76,952.68,13.333,1161.4,618.74,1452.4,476.88,1491.3,574.51,1638.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
163.29,115.31,141.5,3367.8,590.64,1474.4,88.511,1320.6,1312,360.41,559.84,1458.2,640.21,1709.4,930.65,348.16,504.39,1030.7,193.54,108.83,937.94,615.19,79.703,1319,739.18,1091.6,103.99,1228.6,478.85,1432.2,496.39,1397,500.64,877.48,184.74,816.39,51.891,9.3026,1044.8,454.87,619.97,1193.6,NaN,NaN,621.11,26.967,409.41,1569.1,614.86,727.57,605.03,658.8,641.91,753.52,13.359,1161.4,640.84,1460.4,477.02,1491.5,574.41,1640.7,155.98,442.11,495,826,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
162.91,115.22,146.47,3444.9,594.05,1528.3,87.413,1364.1,1366.7,355.29,553.4,1524.4,652.98,1801,930.37,347.56,503.98,1040.3,193.8,108.3,934.45,617.35,79.29,1319.5,768.06,1064.4,110.52,1229.4,478.51,1432.8,511.57,1374.2,500.22,859.95,184.74,816.39,51.588,6.694,1065.7,468.17,669.01,1218.2,NaN,NaN,621.1,25.637,410.06,1569.4,630.65,755.99,604.69,658.82,638.39,729.47,13.368,1161.4,664.65,1475.7,477.15,1491.5,574.09,1642.3,495,826,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
162.54,115.13,597.47,1582.1,86.315,1407.5,932.89,396.72,546.96,1590.6,665.74,1892.7,930.21,334.02,503.66,1028.3,194.05,107.77,932.11,618.02,79.09,1319.8,796.94,1037.1,117.04,1230.1,478.54,1432.7,540.6,1291,498.7,852.71,184.74,816.39,51.512,5.8315,930.31,708.71,705.61,1239.7,NaN,NaN,621.08,25.098,410.83,1569.7,646.45,784.41,603.5,658.62,634.87,705.42,13.361,1161.4,687.25,1485.8,477.52,1491,573.76,1644,495,826,139.76,872.93,158.38,442.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
162.17,115.04,600.88,1635.9,85.218,1450.9,929.33,397.09,410.87,1667,678.51,1984.3,930.11,329.38,503.12,997.88,194.31,107.24,930.63,618.16,78.891,1320.2,825.82,1009.9,123.57,1230.9,478.65,1432.9,505.55,1282.3,497.45,849.31,184.74,816.39,51.513,5.6211,928.21,722.64,686.41,1258.8,388.03,1622,621.14,25.134,413.92,1570.1,680.99,805.21,602.64,658.46,631.35,681.38,13.573,1161.4,709.86,1496,477.93,1486.8,573.43,1645.7,141.23,876.32,158.38,442.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
161.8,114.95,604.29,1689.8,84.12,1494.3,928.66,397.15,394.08,1685.5,691.28,2075.9,930.06,327.75,503.01,999.2,194.57,106.71,929.72,617.75,78.692,1320.5,854.71,982.67,130.09,1231.7,475.32,1430.4,493.37,1282.8,500.62,891.32,184.74,816.39,51.36,4.9478,927.73,723.44,685.65,1263.5,389.99,1617.3,621.21,25.17,415.16,1570.4,701.48,831.72,602.09,658.34,679.79,714.69,13.877,1161.6,732.46,1506.1,478.05,1485.5,573.11,1647.4,143.05,878.11,156.54,442.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
161.42,114.86,624.41,1844,83.022,1537.7,928.88,397.12,384.33,1693.5,638.74,1874.1,930.03,334.66,495.11,958.06,194.82,106.18,929.18,617.57,78.492,1320.8,927.65,772.94,136.62,1232.5,484.44,1366.8,489.73,1263.5,502.27,878.02,184.74,816.39,51.207,4.2745,928,720.14,684.07,1265.6,390.26,1617.8,621.27,25.206,415.6,1570.5,721.98,858.23,602.26,659.66,683.03,720.2,13.969,1161.7,755.06,1516.3,475.24,1445.5,613.55,1816.2,145.2,876.14,155.87,442.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
161.05,114.76,600.85,1862.9,81.925,1581.1,929.22,397.09,362.18,1730.9,636.04,1881.1,930.02,337.22,493.71,950.85,195.08,105.65,928.87,617.48,78.293,1321.1,936.55,714.15,143.14,1233.3,487.64,1345,488.8,1261,501.92,847.23,184.74,816.39,51.054,3.6012,928.1,759.85,682.32,1265.6,388.38,1619.4,621.33,25.241,416.43,1570.6,742.48,884.74,602.22,659.87,689.3,713.95,13.965,1161.5,879.22,1777.1,474.15,1432.3,616.75,1826.6,145.68,875.52,155.7,442.46,829.34,1819,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
160.68,114.67,597.5,1916.9,80.827,1624.5,929.49,397.05,340.04,1768.3,633.15,1880.9,930.01,352.3,493.42,949.3,195.34,105.12,928.68,617.75,78.093,1321.4,962.23,660.87,149.67,1234.1,488.78,1339.4,489.01,1252,501.56,823.81,184.74,816.39,50.901,2.9278,928.24,749.01,687.48,1272.9,387.49,1620.5,621.4,25.277,419.33,1570.3,762.98,911.25,602.08,658.52,695.56,707.69,13.836,1161.3,890.34,1797.6,471.48,1427.8,593.86,1848.3,146.36,875.59,155.7,442.48,831.92,1818.1,750.51,1833.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
160.31,114.58,594.15,1971,79.729,1668,929.69,396.28,317.9,1805.7,636.56,1877.8,930.01,356.12,493.49,949.59,195.59,104.59,928.57,617.84,80.045,1253.3,987.9,607.6,481.59,1387,488.94,1339.4,489.28,1250.3,496.9,844.21,184.74,816.39,50.748,2.2545,928.27,743.99,680.8,1261.6,387.07,1621.2,621.46,25.313,419.58,1570.2,783.48,937.76,602.53,658.92,701.82,701.44,13.668,1161.3,922.35,1843.2,472.26,1430.5,589.87,1872.8,146.59,876.45,155.74,442.48,832.38,1817.8,750.82,1833.5,880.15,1791.4,899.03,1125,930,317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
159.93,114.49,590.81,2025,78.632,1711.4,929.82,396.02,295.76,1843.1,639.1,1868.5,930.01,361.19,493.64,950.27,195.85,104.06,928.73,609.64,80.172,1243.2,1013.6,554.32,493.64,1393.1,490.39,1328.5,489.24,1266.6,495.25,852.27,184.74,816.39,50.595,1.5812,928.11,746.96,682.57,1263.6,386.77,1624,621.52,25.349,419.54,1570.1,895.37,981.92,602.33,660.22,708.09,695.18,13.613,1161.4,954.35,1888.8,471.42,1434.1,585.88,1897.3,146.78,876.26,155.83,442.46,834.89,1816.4,751.11,1834.4,884.97,1786,901.75,1127.2,930,332.32,508.45,721.06,NaN,NaN,NaN,NaN,NaN,NaN
159.56,114.4,587.46,2079.1,154.39,1459.5,929.89,395.95,273.61,1880.5,639.84,1864.4,930,358.16,493.77,950.87,196.1,103.53,928.86,593.71,80.3,1233.2,1039.3,501.04,493.23,1393.9,491.84,1317.6,489.41,1271.5,494.78,855.2,184.74,816.39,50.442,0.90787,928.03,747.24,684.34,1265.5,386.8,1624.1,621.59,25.384,419.95,1570.3,905.41,991.97,602.18,660.64,714.35,688.93,13.517,1161.4,986.36,1934.4,471.03,1435.5,581.88,1921.8,146.36,875.94,155.88,442.45,833.37,1817.2,754.2,1834.4,885.99,1784.2,901.31,1121.3,930,322.06,508.33,714.84,929.27,904.86,NaN,NaN,NaN,NaN
159.19,114.31,584.11,2133.1,161.65,1470.8,929.94,395.94,251.47,1917.9,638.63,1868.9,930,360.91,493.86,951.3,196.36,103,928.46,602.8,80.427,1223.1,1064.9,447.77,515.21,1403.8,493.29,1306.8,489.42,1279.4,494.7,856.07,184.74,816.39,50.289,0.23455,927.74,753.56,686.11,1267.5,386.83,1624.3,621.65,25.42,420.03,1570.5,906.31,1008.3,602.01,660.98,720.61,682.67,13.83,1161.4,1018.4,1980,469.21,1427.2,577.89,1946.3,146.49,876.53,155.87,442.51,833.04,1817.4,755.66,1833.8,885.83,1784.2,901.55,1123.7,930,333.93,510.84,725.03,929.25,904.67,930.57,1067.2,931,1131
158.82,114.22,580.76,2187.2,168.91,1482.1,929.97,395.96,229.33,1955.3,638.11,1870.2,930.01,363.67,493.91,951.59,196.62,102.47,928.34,606.21,80.555,1213,1090.6,394.49,537.18,1413.6,494.74,1295.9,489.39,1283.1,494.75,856.25,184.74,816.39,50.136,-0.43878,927.74,754.67,687.87,1269.5,386.86,1624.4,621.71,25.456,419.74,1570.7,904.04,1017.6,602.06,660.74,726.88,676.42,13.97,1161.3,1050.4,2025.6,468.47,1424.5,573.9,1970.8,146.2,876.75,155.88,442.53,832.9,1817.5,751.49,1833.1,886.5,1784.1,902.94,1124.6,930,337.92,511.87,754.01,929.23,904.65,930.18,1066.5,931,1131
158.44,114.12,577.41,2241.3,176.17,1493.4,929.98,395.97,207.18,1992.7,638.26,1872.8,930.01,366.42,493.95,951.76,196.87,101.94,928.38,605.39,80.682,1202.9,1116.3,341.22,559.15,1423.4,496.19,1285,489.47,1284,499.53,835.96,184.74,816.39,49.983,-1.1121,927.77,755.55,689.64,1271.5,386.89,1624.5,621.78,25.492,419.64,1570.8,901.89,1015,601.93,658.95,733.14,670.16,13.765,1161,1082.4,2071.2,465.26,1422.3,569.9,1995.3,145.85,875.7,155.86,442.5,832.95,1817.4,753.27,1833.4,886.57,1784.2,902.78,1120.7,930,338.93,512.71,764.53,929.05,899.63,930.23,1054.4,931,1131
158.07,114.03,574.06,2295.3,183.43,1504.6,929.99,395.98,185.04,2030.1,638.42,1875.3,930.01,369.17,493.97,951.86,197.13,101.41,928.33,606.63,80.81,1192.9,1142,287.94,581.13,1433.2,497.64,1274.2,489.52,1284.2,501.12,851.51,184.74,816.39,49.83,-1.7854,927.93,756.44,691.41,1273.5,386.92,1624.6,621.84,25.528,419.78,1571,900.2,1012.1,600.21,659.82,739.4,663.9,13.56,1160.8,1114.4,2116.9,464.7,1421.4,565.91,2019.8,145.63,875.31,155.85,442.49,832.96,1817.4,752.96,1833.3,886.46,1784.3,902,1123.8,930,337.83,513.55,775.05,929,900.6,930.45,1058.3,NaN,NaN
157.7,113.94,570.71,2349.4,190.7,1515.9,929.99,395.99,162.9,2067.5,638.57,1877.9,930.01,371.93,493.94,951.69,197.39,100.88,928.22,615.23,80.937,1182.8,1167.6,234.67,469.88,1445.9,499.08,1263.3,489.56,1285.6,500.88,886.03,184.74,816.39,49.677,-2.4587,928.02,762.26,693.18,1275.4,386.95,1624.7,621.9,25.563,420.05,1571,898.59,1009.4,599.4,661.82,745.67,657.65,13.647,1160.8,1146.4,2162.5,464.24,1421.3,561.92,2044.4,145.62,875.3,155.85,442.48,832.86,1817.5,752.84,1833.3,886.34,1784.5,901.86,1120.1,930,337.22,514.38,785.57,929.07,906.32,930.52,1060,NaN,NaN
157.33,113.85,567.37,2403.4,197.96,1527.2,930,395.99,140.75,2104.8,638.72,1880.4,930.01,374.68,502.36,955.38,197.64,100.35,928.17,618.03,81.064,1172.7,1193.3,181.39,466.78,1456.3,500.53,1252.5,489.59,1285.2,496.66,866.32,184.74,816.39,49.524,-3.1321,928.03,764.65,694.95,1277.4,386.98,1624.8,621.96,25.599,420.16,1571.2,897.75,1008.5,599.14,662.16,751.93,651.39,13.81,1161,1178.4,2208.1,464.48,1427.1,557.92,2068.9,145.85,875.77,155.85,442.48,832.83,1817.5,752.79,1833.3,886.24,1784.5,902.63,1120.3,930,336.89,515.22,796.09,929.22,907.69,930.54,1060.6,NaN,NaN
156.95,113.76,564.02,2457.5,205.22,1538.5,930,396,118.61,2142.2,638.87,1883,930.01,377.43,502.61,978.43,197.9,99.821,928.3,619.2,81.192,1162.6,1219,128.11,463.67,1466.6,501.98,1241.6,489.57,1285.6,495.19,858.74,184.74,816.39,49.371,-3.8054,928.03,764.57,696.72,1279.4,387.01,1624.9,622.03,25.635,420.41,1571.3,897.29,1007.9,601.05,660.16,758.19,645.14,13.889,1160.9,1210.4,2253.7,464.65,1429.2,553.93,2093.4,145.85,876.07,155.85,442.48,832.81,1817.5,752.78,1833.3,886.18,1784.6,902.72,1121.9,930,336.71,516.06,806.61,929.24,906.87,930.56,1060.9,NaN,NaN
156.58,113.67,560.67,2511.5,212.48,1549.8,930,396,96.467,2179.6,639.02,1885.5,930.02,380.19,503.21,1005.7,198.15,99.291,928.35,619.4,81.319,1152.6,1244.7,74.838,460.56,1477,503.43,1230.7,489.56,1286.1,494.76,856.08,184.74,816.39,49.218,-4.4787,928.03,759.91,698.49,1281.4,387.04,1625,622.09,25.671,420.54,1571.4,897.96,1009.7,601.66,659.41,764.46,638.88,13.912,1160.9,1242.4,2299.3,464.03,1424.8,549.94,2117.9,145.87,876.15,155.86,442.48,832.81,1817.5,752.78,1833.3,886.14,1784.6,902.47,1120.1,930,336.61,494.44,949.4,929.24,906.49,930.42,1053.3,NaN,NaN
